Sentiment,SentimentText
2,"Okay, so now I want to scream....Idk why this one doc has done this to me 3 days this week!!!!RRRRR."
2,Hey ugh im sick and its summar !
2,"Oh, fuck me. I've just returned from the Supermarket Of Doom to find that I have nothing to drink here."
2,Swolen as shitt  boo hoo
2,@DeJonGrant I accidentaly slammed my finger in the trunk
2,@devon_leigh u know wut devy dev it sure does suck havin no ID!! My weekends r gone miserable for 3 weeks so drink 4 me plz!!
2,Just noticed @ubertwiter didn't get the location right again!  Maybe a way to preview it before sending would be handy??
2,"@lindentreephoto yeah, its super crap today   Stupid writing!  ugh"
2,Still hating the whole Twitter replies thing. I feel like I'm missing bits.  #fixreplies
2,"I work for a man that is so bad at his job that the whole team want to leave, and all believe we would make more money if he wasn't here"
2,Geometry is so Damn boring.  waste of time.. 20 more minutes left
2,"1 of my most hated jobs. Clipping coupons &amp; going thru house, top 2 bottom &amp; making grocery list. Took forever &amp; now major shopping trip"
2,I hate this weather  i wanna bake
2,"@_ophelia Oh, Hamletgasm! I hate having to work 12 hours today!How utterly crap, I miss everything! [managed forum for 5 min on break  ]"
2,Left &quot;Up&quot; due to out-of-focus projection.   Hopefully my complaints to theater management will get it fixed for everyone else still there.
2,i dont wanna do this anymore! but the couch is jus sittin in the middle of the floor. do i really HAVE to finish?
2,almost died. Laptop screen was set to 100% brightness after I reinstalled Windows Vista. Got a headache now  #insanedefaults
2,"@_missJP LMAO! ugh i know, i need to sleep the Qdoba off before i do all that workin out. and no, ur pic doesnt show"
2,"For some dumb reason my dresser is sticky on top. And for another reason, a family history book got attached to it  Now the back is jacked"
2,"@CourtJsallis  lolll, i cba to get the sun stuff and i forgot that the back of my leg wouldnt gwt tanned lol. it hurts sooo bad right now"
2,okay... I can't twitter anymore.. I have to study..  ugh I HATE SCHOOL.. jk. but I thoroughly dislike it...
2,"@BretWolfe its a travesty, no? and, the people who are doing this said they'd THINK about involving joss whedon!!!!"
2,ughh on the phone with HP!
2,Friday night and still working...oh wait..it's Saturday morning already
2,Borrowing my Mom's Lenovo laptop The trackpad and the battery life suck balls for quarters. Seriously missing my MacBook Pro
2,The only thing I hate about Playoff Pens hockey is how much the tickets are! I wanted to go to a game but there 300$ a ticket
2,Wishing I could kidnap @candrews from work
2,"damn fight night 4 demo won't load, keeps crashing at the first screen. time to delete and re download i think"
2,@KourtneyKardash i hate this weather! When u have lived here ure whole life u get used to it...may is always rainy  @RobKardashian
2,@lozzy hahah I wish that was true. This is really really bad  just gonna stay home and chill tonight. And as usual I REALLY wanted to go.
2,"@Xantiriad the music in the trailer was terrible imo, cheesy handbag house. I was expecting some dnb or hard house"
2,Funerals are no bueno
2,Getting AxKit running on Ubuntu 8.04 is making my head explode.
2,i hateeeeeeeeee telemarketers!!!!! gotten about 10 phone calls today from them and its only 3 in the afternoon!!
2,...  Headed to Hospitol : Had to pull out of the Golf Tourny in 3rd place!!!!!!!!!!! I Think I Re-Ripped something !!! Yeah THAT !!
2,"@chezpim they are terrible little beast but if the garden is small you can simply collect them, or you can buy poisonous food pellets"
2,Hairdye patch test has just smeared all over my WHITE duvet cover  fucking cunts. &lt;3
2,anyone have tickets to the mtv movie awards? some guy scammed me
2,this week has been awful.
2,Have to keep bumping the mouse so my computer doesn't go to sleep. No Internet access  No files to work on. Slowest Friday eeeeevvveeerrrr
2,The new tecas driver license design is ugly
2,I cant get all my rwitters on my phone this phone sucks
2,completely bummed.  I'm stuck in a ford focus for the weekend.  My car's in the shop.
2,@22jenny I hate snood. lol. sorrry  i dont know how people play it!
2,Dont you hate when u take a bite of an apple and its nasty?im a very sad panda now
2,I don't want to quit my job.
2,@grizzmusic wheres the music mannnn!!?? my inbox is still empty
2,@DR I'm SO jealous- it's pouring right now
2,I really don't like this weather
2,@ep31 well twitter doesn't even work from my phone anymore
2,"@ctrleverything We're off.  I'm sorry. Parents coming in around 10-11, gonna eat with them, then house-hunt in Richardson. RAAAAIN CHEEECK"
2,@Don_J think so.. although think i am being ignored! not a good day
2,@LadyLucius Oh eww that is suck!
2,my brother is irritating. and not just bc he takes &amp; wears my clothes without asking. i want to punch him violently for shit he does.
2,Friday has a whole different meaning when you have to work Saturday and Sunday
2,Ughhhh...mad as ppl make me some times...I don't like 2 have 2 do yucky thngs  I am NOT cut out 2 deal w HR stuf...ppl's tears kill me!
2,"@heartystew Trickery?  No, just exasperation at seeing gay Pride hijacked by a politics bigger and uglier then anything it's meant for"
2,Walmart bails on sponsorship!
2,Just realised i am a very angry person in georgia. Too groggy and uncomfortable and i still haven't driven!
2,@dougiemcfly me too. shit.
2,My ear are popping.
2,Ugh i have boom boom pow stuck in my head and i hate that song
2,FML not having a car is prohibiting finding a job
2,was so excited to eat the wartermelon i bought the other day and it was terrible and not sweet
2,Booo totally bored!
2,@ZRHERO wont work!  and it keeps disconecting my pod.. :@ I officially hate it now.
2,@ColetteThomsonx pure twittering my friends  he's a pure nymph or summmit. I'm FANTABULOUS. miss yeees guys.
2,@trentvanegas Oh damn. That really sucks
2,I hate going to work on nights that I'm in micro.   At least I get to work with @samaasla!
2,I need to lay down. Cramps suck asshole.
2,Damn internet jus cut me off!  was bout 2 shoot sum guys eye out  ~*~KANDI~*~
2,@happyseaurchin It tells me I'm not a member of the private beta  and I'm not going to just start pretending to assassinate people
2,So freaking tired. I want my sleep pattern to be normal
2,Screw you guys and your prom pictures
2,"Stupid jobs, idk what to do."
2,my new dress looks sort of...horrible   http://twitpic.com/64mdc
2,is all alone  sick of doing this assignment! someone do it for me!!!
2,I HATE when my alarm doesn't go off
2,just finished playing mahjong. I lost $38 to Mag and Weisheng!
2,The weather is gross outside. It puts me in a bad mood.
2,"@AmberClare I want too soo bad, I hate missing GUMBO, but I have a shoot tommorrow that I have to be at for 8:30.  So No GUMBO for me...."
2,"MAD AS HELL! SOMEONE STOLE MY PINK &amp; BLACK LEAPORD PRINT PUMPS I WANTED TO WEAR TODAY  BUT TO GOD BE THE GLORY, HE'LL BLESS ME ABUNDANTLY"
2,work is depressing the hell out of me  i want someone to fukin come on holiday with me in august
2,"So, again, who wants to loan me some money? Anyone? No  Damn Economy   -kicks it-"
2,"Phone disconnects my internet. Right in the middle of an uber.  Also, first Tweet from inside of Steam."
2,Happy 2 b out of school!!!!!!! People just piss me off sometimes
2,ugh! nothing to do in the valley  Seriously gotta move out of here!!!
2,Hating GCSE geography
2,ooo my goddddd; vodafone trouble. no network
2,"I started X-Slimmer at eight this morning, it's still going  I hate that it always want's my friggin password."
2,Wow seems like a lifetime since I been in here........never change to talktalk! Home phone n broadband not been workin 4 ova a week now
2,does not like ups much today...
2,im trying to put up a pic but it wont work!!!!
2,@LimeIce you didnt even send me a nice bid  #twpp
2,I hate tomtom. City traffic sucks
2,egh blah and boooooooooooo i dunno wanna go to work  HANGOVERS SUCKKKKKK Im a drunk mess!
2,The case for my iPod Touch is literally falling apart.  So junk
2,is a bit tired. I blame the rain.  http://plurk.com/p/x2jc9
2,I just ate some burgers from Jack In The Box and im not sure if I want to continue eating burgers
2,I want to get my braces removed sooo bad!!!!
2,I don't want to apply for jobs!!!
2,"**i hate my hair hiss tee, I feel like I shuld hang out in the ghetto wid dis style"
2,Delayed flight  San Diego to Las Vegas. Why do delayed flights feel sooooo damn depressing!
2,The new resigned cricinfo : http://tinyurl.com/mxlcuvI hate change
2,This chair is not comfortable at all
2,i have become my mothers slave.
2,"sooooooo NOT happy, wattching disney channel....rubbish rubbish rubbishhhhhh, didnt get my jonas 3d poster  the dude wasnt there but im.."
2,Wating to get my hair cut before prom. It sucks people screaming instead of talking.     Probably going to be wating for another hour  ...
2,My day on the computer is about to end. Dang. I hate not being allowed on the computer.
2,The new resigned cricinfo : http://tinyurl.com/mxlcuv I hate change
2,@theECA i think that violates my noncompete
2,"Not smoking sucks sucks FUCKING SUCKS, I want a cig"
2,The new redesigned cricinfo : http://tinyurl.com/mxlcuv I hate change
2,EVERYONE VOTE FOR MILEY CYRUS FOR THE MTV MOVIE AWARDS BECAUSE I CAN'T THAT DOE'T WORK AT ME I'M #FRUSTRADED :@
2,being surrounded by student houses having barbecues and playing shit music is hardly conducive to a good job-applying frame of mind
2,Headed to Parking Facilities to turn in permit renewal. Not being across from the breakroom means I check snailmail once a month.
2,@Esme_Cullen8 i hate the rain *laughs*. thanks *smiles* i miss her loads i couldnt stop crying before
2,@juicy2009 &amp; I got too much work to do
2,ummm. no it didnt work so i guess im stuck with this uglyonee
2,@lizacosta Agreed...this time of the year we should change the motto to &quot;The Soggy State&quot;...my backyard looks like a swimming pool
2,I just told the people that matters the most to me to just leave me alone... I fucked up again.
2,i got locked out my carrrr  had to call a lock smith. - $35.00
2,"@FreyaLynn damn, for reals? wtf"
2,Bubbletweet hates me
2,#BGT  Piers shouldn't have buzzed when the little girls were singing
2,in a bad mood now  annoying when its sunny
2,@carolinejjordan are you on about BGT im not watching it tonight i cba  my mates where on it on tuesday  xx
2,@SavingAmalthea that sucks
2,@mmsanwar I hate how I won't see you ever again and especially next week because I won't have anyone to go yum cha with
2,@ coming to work w/ a rag on your head.
2,@Fletcherrrr awk thats shit  why isn't she coming?
2,@marcosrivera08 I am very angry at this information Marcos!!!!!!
2,"@doudoubebe There are 3 other Drs. in the office and only mine does this  It drives me nuts, especially when it is an appt. for my kids."
2,"Ugh, i hate waiting in airports. I couldn't find a seat near an outlet either."
2,hates not having money  roll on payday!
2,"@snowgirlsungirl I am sure every office has them. Men and women with no capacity to realize they should SHUT THE UNHOLY FUCK UP, Christ"
2,Ummm I'm really f*cking annoyed that my computer won't let me get on facebook. every other site known to man--yes-- facebook-- no
